,saleprice,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,yr_sold,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,frst_flr_sf,sec_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,fireplaces,garage_area,wood_deck_sf,open_porch_sf,screen_porch,neighborhood,exter_qual,exter_cond,bsmt_exposure,kitchen_qual,garage_finish,heating_qc,fireplace_qu
1162,159000,66.0,13695,5,5,2004,2004,2008,0.0,646.0,1114.0,1114,0,1114,1.0,0.0,1,1,3,6,0,576.0,0,102,0,SawyerW,TA,TA,No,Gd,Unf,Ex,None
1163,156000,79.0,10289,5,7,1965,1965,2007,168.0,836.0,1073.0,1073,0,1073,1.0,0.0,1,1,3,6,0,515.0,0,0,0,NAmes,TA,TA,No,TA,RFn,TA,None
1164,555000,105.0,15431,10,5,2008,2008,2009,200.0,1767.0,3094.0,2402,0,2402,1.0,0.0,2,0,2,10,2,672.0,0,72,170,NridgHt,Ex,TA,Gd,Ex,Fin,Ex,Gd
1165,162500,0.0,11120,6,6,1984,1984,2008,0.0,660.0,1232.0,1232,0,1232,0.0,0.0,2,0,3,6,0,516.0,0,0,0,Veenker,TA,TA,No,TA,Unf,TA,None
1166,224500,73.0,9069,6,8,1993,1993,2006,0.0,261.0,1344.0,1440,0,1440,2.0,0.0,2,0,2,8,0,920.0,288,0,0,SawyerW,Gd,Gd,Av,Gd,Unf,Gd,None
1167,133000,0.0,47280,6,5,1950,1950,2008,44.0,0.0,1488.0,1488,0,1488,0.0,0.0,2,1,3,6,1,738.0,0,0,0,Gilbert,TA,TA,No,TA,RFn,Gd,TA
1168,180000,63.0,7875,7,5,2003,2003,2006,0.0,0.0,783.0,807,702,1509,0.0,0.0,2,1,3,8,1,393.0,0,75,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,Gd
1169,134500,60.0,6600,5,6,1982,2005,2008,0.0,638.0,845.0,845,0,845,0.0,0.0,1,0,3,6,0,264.0,0,0,0,Mitchel,TA,TA,No,Gd,Unf,Gd,None
1170,438780,66.0,13682,10,5,2006,2006,2006,1031.0,0.0,1410.0,1426,1519,2945,0.0,0.0,3,1,3,10,1,641.0,192,0,0,StoneBr,Ex,TA,Gd,Gd,Fin,Ex,Gd
1171,165000,101.0,9150,6,5,1962,1962,2008,305.0,371.0,1099.0,1431,0,1431,0.0,1.0,1,0,3,6,1,296.0,64,110,0,NAmes,TA,TA,Gd,TA,RFn,Gd,Gd
1172,100000,65.0,7150,5,5,1967,1967,2009,60.0,432.0,892.0,892,0,892,0.0,0.0,1,0,3,5,0,288.0,0,0,0,NAmes,TA,TA,No,TA,RFn,TA,None
1173,176000,0.0,12285,7,6,1960,1960,2009,128.0,544.0,1329.0,1329,0,1329,0.0,0.0,1,1,3,5,2,441.0,0,0,0,NAmes,TA,TA,No,TA,Unf,Gd,Gd
1174,170000,102.0,17920,5,4,1955,1974,2006,0.0,306.0,1763.0,1779,0,1779,1.0,0.0,1,1,3,6,1,454.0,0,418,312,Sawyer,TA,TA,Mn,TA,Unf,TA,Gd
1175,174000,53.0,3684,7,5,2007,2007,2009,130.0,0.0,1373.0,1555,0,1555,0.0,0.0,2,0,2,7,1,660.0,143,20,0,Blmngtn,Gd,TA,No,Gd,Fin,Ex,TA
1176,127000,62.0,7006,6,6,1925,1950,2008,0.0,121.0,768.0,788,448,1236,1.0,0.0,2,0,3,6,1,384.0,0,0,0,IDOTRR,TA,TA,No,TA,Unf,TA,Gd
1177,185900,77.0,8390,7,5,1999,1999,2008,0.0,0.0,831.0,873,778,1651,0.0,0.0,2,1,3,7,1,450.0,0,103,0,Gilbert,TA,TA,No,TA,Fin,Ex,TA
1178,91300,50.0,5784,5,8,1938,1996,2009,0.0,0.0,190.0,886,0,886,0.0,0.0,1,0,2,4,0,273.0,144,20,0,OldTown,TA,TA,No,TA,Unf,Gd,None
1179,200000,70.0,9135,6,5,2003,2003,2006,120.0,340.0,1682.0,1700,0,1700,1.0,0.0,2,0,3,7,0,544.0,192,23,0,CollgCr,Gd,TA,Av,Gd,RFn,Ex,None
1180,143000,78.0,10496,6,6,1949,1950,2007,320.0,196.0,1040.0,1168,678,1846,0.0,0.0,2,0,3,7,1,315.0,0,0,0,NAmes,TA,TA,Mn,TA,Unf,Ex,Gd
1181,172500,0.0,13650,5,5,1958,1958,2006,0.0,57.0,1052.0,1252,668,1920,1.0,0.0,2,0,4,8,1,451.0,0,0,0,Sawyer,Gd,Gd,No,Gd,Unf,Ex,Gd
1182,110000,67.0,8308,4,6,1963,1963,2007,20.0,132.0,1088.0,1088,0,1088,0.0,0.0,1,0,2,4,0,520.0,0,0,0,Edwards,TA,Gd,No,TA,Unf,TA,None
1183,140000,0.0,9450,4,5,1957,1957,2009,160.0,775.0,1040.0,1362,0,1362,1.0,0.0,1,0,3,6,1,768.0,0,0,0,NAmes,TA,TA,No,TA,RFn,TA,Gd
1184,176432,78.0,9317,6,5,2006,2006,2007,0.0,24.0,1314.0,1314,0,1314,0.0,0.0,2,0,3,6,1,440.0,0,22,0,CollgCr,Gd,TA,No,Gd,RFn,Gd,Gd
1185,179200,0.0,7153,6,5,1991,1991,2008,88.0,1200.0,1278.0,1294,0,1294,1.0,0.0,2,0,3,6,0,496.0,112,51,0,SawyerW,TA,TA,No,Gd,RFn,Gd,None
1186,203000,68.0,8814,7,5,2005,2007,2007,80.0,925.0,1274.0,1274,0,1274,1.0,0.0,2,0,3,6,0,508.0,264,98,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,None
1187,248328,83.0,9849,7,6,2007,2007,2007,0.0,0.0,1689.0,1689,0,1689,0.0,0.0,2,0,3,7,0,954.0,0,56,0,Somerst,Gd,TA,Av,Gd,RFn,Ex,None
1188,316500,79.0,14463,9,5,2008,2008,2009,406.0,1115.0,1641.0,1641,0,1641,1.0,0.0,2,0,3,7,0,885.0,0,95,0,Timber,Ex,TA,Gd,Ex,Fin,Ex,None
1189,125600,50.0,5190,7,5,1948,1950,2008,0.0,0.0,570.0,617,462,1079,0.0,0.0,1,0,2,5,1,249.0,135,0,0,Edwards,TA,TA,No,TA,Unf,TA,Gd
1190,110000,65.0,9750,5,6,1959,1959,2008,164.0,200.0,984.0,984,0,984,1.0,0.0,1,0,2,5,0,308.0,0,0,0,OldTown,TA,TA,No,Fa,Unf,Gd,None
1191,108500,50.0,6000,4,4,1920,1950,2007,0.0,250.0,960.0,960,0,960,0.0,0.0,1,0,2,5,0,308.0,0,0,0,OldTown,TA,TA,No,Fa,Unf,Gd,None
1192,55993,66.0,8712,5,5,1952,1952,2010,0.0,0.0,540.0,1044,0,1044,0.0,0.0,1,0,2,4,0,504.0,0,0,0,IDOTRR,Fa,TA,Av,Fa,Unf,TA,None
1193,129000,69.0,11851,5,7,1948,2009,2010,0.0,780.0,1027.0,1027,606,1633,0.0,0.0,1,0,3,7,1,240.0,0,100,0,OldTown,TA,Gd,No,Gd,Unf,Ex,Gd
1194,176000,54.0,13811,6,6,1987,1987,2006,72.0,980.0,1112.0,1137,0,1137,1.0,0.0,2,0,2,5,1,551.0,125,0,0,Timber,TA,TA,No,Gd,Unf,Gd,TA
1195,154000,83.0,10143,6,7,1963,1963,2009,295.0,384.0,1380.0,1380,0,1380,0.0,0.0,1,1,3,6,0,364.0,0,0,216,NAmes,TA,TA,No,TA,Unf,Fa,None
1196,180000,93.0,18265,6,5,1986,1986,2008,228.0,920.0,1256.0,1256,0,1256,0.0,0.0,2,0,3,6,1,578.0,282,0,0,Timber,Gd,Gd,Av,Gd,Unf,Ex,Fa
1197,134000,44.0,4224,5,5,1976,1976,2007,0.0,874.0,1142.0,1142,0,1142,1.0,0.0,1,1,3,6,1,528.0,536,90,0,MeadowV,TA,TA,No,TA,Fin,TA,Po
1198,243000,84.0,12615,6,7,1950,2001,2007,0.0,477.0,1202.0,2158,0,2158,1.0,0.0,2,0,4,7,1,576.0,0,29,0,Edwards,TA,TA,Av,Gd,Unf,TA,Gd
1199,270000,85.0,14536,8,5,2002,2003,2007,236.0,1300.0,1616.0,1629,0,1629,1.0,0.0,2,0,3,9,1,808.0,0,252,0,Timber,Gd,TA,Av,Gd,Fin,Ex,Gd
1200,134000,71.0,9187,6,5,1983,1983,2007,0.0,336.0,1084.0,1080,0,1080,0.0,0.0,1,1,3,5,0,484.0,120,0,0,Mitchel,TA,Gd,No,TA,Unf,TA,None
1201,260000,90.0,9900,7,5,1993,1993,2009,256.0,987.0,1347.0,1372,1274,2646,1.0,0.0,2,1,4,9,1,656.0,340,60,0,NoRidge,Gd,TA,Gd,Gd,RFn,Ex,TA
1202,168675,64.0,8333,7,5,2006,2006,2007,0.0,0.0,738.0,738,753,1491,0.0,0.0,2,1,3,7,1,484.0,100,30,0,CollgCr,Gd,TA,No,Gd,RFn,Gd,Gd
1203,160000,0.0,10147,6,5,1994,1994,2007,32.0,186.0,392.0,924,770,1694,0.0,0.0,2,1,3,7,1,398.0,256,64,0,Gilbert,TA,TA,No,TA,Fin,Gd,TA
1204,95000,44.0,5914,5,9,1890,1996,2008,0.0,0.0,684.0,684,396,1080,0.0,0.0,1,0,3,5,0,0.0,0,165,0,OldTown,TA,TA,No,Gd,None,Gd,None
1205,173000,79.0,11646,6,5,2005,2006,2009,0.0,0.0,704.0,704,718,1422,0.0,0.0,2,1,3,7,1,440.0,36,28,0,CollgCr,Gd,TA,Av,Gd,Fin,Ex,Gd
1206,187750,60.0,7200,7,5,2006,2006,2006,0.0,0.0,1293.0,1301,0,1301,1.0,0.0,2,0,2,5,1,572.0,216,121,0,Somerst,Gd,TA,No,Gd,RFn,Ex,Gd
1207,215000,46.0,20544,7,6,1986,1991,2008,123.0,0.0,791.0,1236,857,2093,0.0,0.0,2,1,3,7,1,542.0,364,63,0,NWAmes,TA,Gd,No,TA,Fin,Gd,TA
1208,120000,0.0,9981,5,5,1967,1967,2008,340.0,221.0,1073.0,1073,0,1073,0.0,0.0,1,0,3,6,0,270.0,0,90,0,Sawyer,TA,TA,Mn,TA,RFn,Gd,None
1209,249000,70.0,8251,7,5,2005,2006,2007,143.0,778.0,1494.0,1506,0,1506,1.0,0.0,2,0,3,7,1,672.0,192,35,0,Somerst,Gd,TA,Av,Gd,RFn,Ex,Gd
1210,164500,78.0,10140,7,6,1967,1967,2006,264.0,553.0,1334.0,1334,0,1334,1.0,0.0,2,0,3,7,0,477.0,0,20,264,NWAmes,TA,TA,No,TA,RFn,Gd,None
1211,230000,0.0,8239,7,5,1986,1986,2006,0.0,0.0,0.0,1295,0,1295,0.0,0.0,2,0,2,5,0,312.0,0,0,0,GrnHill,Gd,TA,No,Gd,RFn,Gd,None
1212,140000,0.0,5700,7,6,1929,1990,2007,0.0,336.0,672.0,672,672,1344,1.0,0.0,1,1,3,6,1,456.0,0,0,0,OldTown,TA,TA,No,Gd,Unf,Gd,Gd
1213,118900,60.0,7200,5,7,1952,1952,2009,0.0,630.0,732.0,732,0,732,1.0,0.0,1,0,2,4,0,240.0,0,68,0,NAmes,TA,Gd,No,TA,Unf,TA,None
1214,239900,71.0,9178,8,5,2008,2008,2009,0.0,0.0,1468.0,1468,0,1468,0.0,0.0,2,0,3,6,1,904.0,192,142,0,CollgCr,Gd,TA,Av,Gd,RFn,Ex,Gd
1215,146300,53.0,4043,6,5,1975,1975,2006,0.0,727.0,1069.0,1069,0,1069,0.0,1.0,2,0,2,4,1,440.0,0,55,225,NPkVill,TA,TA,No,TA,RFn,Gd,Po
1216,124000,0.0,4224,5,6,1975,1975,2008,0.0,769.0,1040.0,1040,0,1040,0.0,0.0,1,0,3,6,0,499.0,0,100,0,MeadowV,TA,TA,No,TA,Unf,Gd,None
1217,130000,75.0,11235,5,5,1963,1963,2007,0.0,925.0,925.0,999,0,999,1.0,0.0,1,0,3,6,0,308.0,40,176,0,Sawyer,TA,TA,Av,TA,Unf,TA,None
1218,179000,65.0,8450,7,5,2000,2001,2007,108.0,0.0,1349.0,1349,0,1349,0.0,0.0,2,0,3,6,0,539.0,120,55,0,SawyerW,TA,TA,No,TA,Unf,Ex,None
1219,180500,99.0,11851,7,5,1990,1990,2009,0.0,0.0,1424.0,1442,0,1442,0.0,0.0,2,0,3,5,0,500.0,0,34,0,Gilbert,TA,TA,No,TA,RFn,Ex,None
1220,80000,47.0,4608,4,6,1945,1950,2010,0.0,0.0,747.0,747,0,747,0.0,0.0,1,0,2,4,0,220.0,0,0,0,OldTown,TA,Gd,No,TA,Unf,TA,None
1221,287090,78.0,9262,8,5,2008,2009,2009,194.0,0.0,1573.0,1578,0,1578,0.0,0.0,2,0,3,7,1,840.0,0,36,0,Somerst,Gd,TA,No,Ex,Fin,Ex,Gd
1222,97000,70.0,12702,5,5,1956,1956,2008,0.0,0.0,0.0,882,0,882,0.0,0.0,1,0,2,4,0,308.0,0,45,0,OldTown,TA,TA,No,TA,Unf,Gd,None
1223,246990,0.0,2938,7,5,2002,2002,2006,40.0,1038.0,1368.0,1511,0,1511,1.0,0.0,2,0,2,5,1,398.0,130,30,0,Blmngtn,Gd,TA,Av,Gd,Fin,Ex,TA
1224,154204,160.0,18160,6,6,1964,1964,2007,138.0,550.0,1302.0,1128,0,1128,1.0,0.0,1,0,3,6,1,480.0,0,108,0,Gilbert,TA,TA,Av,TA,Unf,Fa,TA
1225,186000,76.0,11355,7,7,1958,2001,2008,125.0,637.0,1312.0,1312,0,1312,0.0,0.0,1,1,3,6,1,495.0,0,304,0,NAmes,TA,TA,No,TA,RFn,Ex,Gd
1226,111750,21.0,1680,5,5,1972,1972,2008,356.0,350.0,630.0,630,672,1302,0.0,0.0,2,1,3,6,0,264.0,0,0,0,BrDale,TA,TA,No,TA,Unf,TA,None
1227,500000,110.0,14300,9,5,2003,2004,2010,1095.0,1373.0,2846.0,2696,0,2696,1.0,0.0,2,1,3,10,2,958.0,220,150,0,NridgHt,Ex,TA,Gd,Ex,Fin,Ex,Gd
1228,177439,65.0,10616,7,5,2007,2007,2008,0.0,0.0,628.0,628,728,1356,0.0,0.0,2,1,3,6,1,484.0,100,24,0,CollgCr,Gd,TA,No,Gd,Fin,Ex,Gd
1229,335000,96.0,11308,9,5,2008,2008,2009,154.0,936.0,1104.0,1130,1054,2184,1.0,0.0,2,1,3,10,1,836.0,0,102,0,NridgHt,Ex,TA,Av,Ex,Fin,Ex,Gd
1230,205000,80.0,10480,7,6,1976,1976,2008,660.0,403.0,803.0,1098,866,1964,0.0,0.0,2,1,4,8,1,483.0,0,69,0,NWAmes,TA,TA,No,TA,RFn,TA,Gd
1231,212000,35.0,5118,8,5,1990,1990,2007,0.0,926.0,1312.0,1321,0,1321,1.0,0.0,1,0,1,4,1,484.0,0,64,0,StoneBr,Gd,TA,Gd,Gd,RFn,Gd,TA
1232,246000,44.0,3811,8,5,2004,2005,2010,186.0,1373.0,1594.0,1646,0,1646,1.0,1.0,2,0,2,5,1,525.0,128,53,155,Crawfor,Gd,TA,Gd,Gd,Fin,Ex,Gd
1233,181900,0.0,10825,7,7,1983,1983,2008,174.0,747.0,1260.0,1260,0,1260,1.0,0.0,2,0,3,6,0,598.0,152,0,0,NWAmes,Gd,TA,Mn,TA,Unf,TA,None
1234,130000,50.0,5500,5,7,1929,2001,2010,0.0,234.0,926.0,926,0,1316,1.0,0.0,1,0,3,6,0,484.0,0,0,0,OldTown,TA,TA,No,TA,Unf,TA,None
1235,132000,60.0,9600,5,7,1910,2002,2007,0.0,0.0,264.0,768,664,1432,0.0,0.0,2,0,2,7,0,360.0,270,0,0,OldTown,TA,Gd,No,TA,Unf,Ex,None
1236,220000,75.0,9317,7,5,1994,2001,2007,0.0,497.0,779.0,1029,929,1958,1.0,0.0,2,1,3,7,1,499.0,202,93,0,SawyerW,Gd,Gd,No,Gd,RFn,Ex,TA
1237,236500,0.0,11838,8,5,2001,2001,2009,0.0,0.0,1753.0,1788,0,1788,0.0,0.0,2,0,3,7,1,522.0,202,151,0,CollgCr,Gd,TA,Av,Ex,RFn,Ex,TA
1238,263435,75.0,8004,8,5,2009,2009,2009,110.0,544.0,832.0,832,1103,1935,1.0,0.0,2,1,3,8,0,552.0,0,150,0,Somerst,Gd,TA,No,TA,Fin,Ex,None
1239,141000,60.0,6876,6,6,1938,1958,2008,0.0,0.0,1272.0,1272,0,1969,0.0,0.0,2,0,4,9,1,400.0,0,34,0,IDOTRR,TA,TA,No,TA,Unf,TA,Gd
1240,213000,0.0,8396,7,5,2003,2003,2008,196.0,0.0,847.0,847,1139,1986,0.0,0.0,2,1,4,9,1,434.0,120,48,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,Gd
1241,179781,73.0,9803,7,5,2009,2010,2010,0.0,0.0,1214.0,1214,0,1214,0.0,0.0,2,0,2,6,0,520.0,0,25,0,Timber,Gd,TA,No,Gd,RFn,Ex,None
1242,234250,48.0,6240,8,5,2006,2007,2008,176.0,846.0,1342.0,1342,0,1342,1.0,0.0,2,0,2,6,1,550.0,0,35,0,NridgHt,Gd,TA,No,Gd,Fin,Ex,Gd
1243,287000,0.0,15498,8,6,1976,1976,2008,0.0,1165.0,1565.0,2898,0,2898,1.0,0.0,2,0,2,10,1,665.0,0,72,0,Timber,Gd,TA,Av,Gd,Fin,TA,Gd
1244,257500,0.0,12891,8,5,2002,2002,2009,0.0,651.0,870.0,878,1126,2004,1.0,0.0,2,1,4,8,1,644.0,0,48,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,Gd
1245,102000,60.0,6180,6,5,1926,1950,2007,0.0,0.0,960.0,986,0,986,0.0,0.0,1,0,2,5,1,180.0,0,128,0,BrkSide,TA,TA,No,TA,Unf,TA,Gd
1246,139400,57.0,7449,7,7,1930,1950,2007,0.0,0.0,637.0,1108,0,1108,0.0,0.0,1,0,3,6,1,280.0,0,0,0,IDOTRR,TA,TA,No,Gd,Unf,Ex,Gd
1247,105000,60.0,10410,3,4,1915,1950,2006,0.0,0.0,672.0,694,520,1214,0.0,0.0,1,0,3,6,0,936.0,216,0,0,OldTown,TA,TA,No,TA,Unf,TA,None
1248,268000,95.0,15865,8,6,1970,1970,2007,0.0,351.0,2217.0,2217,0,2217,1.0,0.0,2,0,4,8,1,621.0,81,207,224,NAmes,Gd,Gd,Gd,Gd,Unf,Ex,TA
1249,274970,0.0,19690,6,7,1966,1966,2006,0.0,0.0,697.0,1575,626,2201,0.0,0.0,2,0,4,8,1,432.0,586,236,0,Edwards,Gd,Gd,Av,Gd,Unf,TA,Gd
1250,180000,43.0,3182,7,5,2005,2006,2009,16.0,16.0,1220.0,1220,0,1220,0.0,0.0,2,0,2,5,1,397.0,100,16,0,Blmngtn,Gd,TA,Av,Gd,Fin,Ex,Gd
1251,161000,60.0,9600,7,9,1928,2005,2008,0.0,141.0,689.0,689,689,1378,0.0,0.0,2,0,3,7,1,360.0,0,0,0,OldTown,TA,Ex,No,Gd,Unf,Ex,Gd
1252,84900,60.0,11100,4,7,1946,2006,2010,0.0,0.0,0.0,930,0,930,0.0,0.0,1,0,2,6,0,308.0,0,0,0,Edwards,TA,TA,No,Gd,Unf,Ex,None
1253,119000,70.0,13587,5,5,1958,1958,2010,0.0,532.0,988.0,988,0,988,1.0,0.0,1,0,2,5,0,264.0,0,0,0,NAmes,TA,TA,Av,TA,Unf,TA,None
1254,370000,85.0,11447,8,5,2005,2006,2008,674.0,1571.0,1964.0,1964,0,1964,1.0,0.0,2,1,3,7,1,892.0,0,265,0,Timber,Gd,TA,Av,Gd,Fin,Ex,Gd
1255,175900,64.0,7242,7,5,2005,2006,2007,0.0,0.0,1270.0,1270,0,1270,0.0,0.0,2,0,2,6,0,524.0,0,96,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,None
1256,142953,64.0,7018,5,5,1979,1979,2009,0.0,0.0,0.0,1120,1120,2240,0.0,0.0,2,0,6,12,0,528.0,154,0,0,SawyerW,TA,TA,No,TA,Unf,TA,None
1257,279700,50.0,9466,8,5,1994,1995,2007,0.0,457.0,1494.0,1494,0,1494,1.0,0.0,1,1,1,5,1,478.0,0,30,217,Veenker,Gd,TA,Gd,Gd,Fin,Ex,Gd
1258,132000,70.0,8400,5,5,1957,1957,2006,0.0,623.0,1179.0,1364,0,1364,0.0,0.0,1,1,3,6,1,331.0,0,60,0,NAmes,TA,TA,Mn,TA,RFn,Gd,Gd
1259,313000,0.0,11050,9,5,2000,2000,2009,204.0,904.0,1440.0,1476,677,2153,1.0,0.0,2,1,3,8,2,736.0,253,142,0,CollgCr,Gd,TA,Mn,Ex,Fin,Ex,Ex
1260,108000,60.0,11040,4,6,1920,1950,2006,0.0,637.0,637.0,897,439,1336,0.0,0.0,1,1,3,7,0,570.0,0,47,0,IDOTRR,TA,TA,No,TA,Unf,Gd,None
1261,165400,60.0,6931,7,5,2003,2004,2008,92.0,0.0,746.0,760,896,1656,0.0,0.0,2,1,3,7,1,397.0,178,128,0,Edwards,Gd,TA,No,Gd,Fin,Ex,Gd
1262,187000,65.0,12438,6,5,1995,1995,2006,68.0,0.0,781.0,795,704,1499,0.0,0.0,2,1,3,6,1,473.0,413,91,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,TA
1263,403000,174.0,15138,8,5,1995,1996,2009,506.0,689.0,1462.0,1490,1304,2794,1.0,0.0,2,1,4,9,1,810.0,0,146,0,NoRidge,Gd,TA,No,Ex,Fin,Ex,TA
1264,195000,0.0,12046,6,6,1976,1976,2007,298.0,156.0,848.0,1118,912,2030,0.0,0.0,2,1,4,8,1,551.0,0,224,0,NWAmes,TA,TA,No,Gd,Fin,TA,TA
1265,158500,100.0,9600,6,5,1961,1961,2007,291.0,600.0,1218.0,1254,0,1254,1.0,0.0,1,0,3,6,1,525.0,0,0,168,NAmes,TA,TA,Av,TA,RFn,TA,Gd
1266,255000,90.0,11367,8,5,2002,2002,2006,210.0,932.0,1065.0,1091,898,1989,1.0,0.0,2,1,3,7,1,586.0,199,60,0,CollgCr,Gd,TA,Mn,Gd,Fin,Ex,Gd
1267,236500,56.0,26073,5,5,1956,1956,2008,0.0,1116.0,1898.0,1898,0,1898,0.0,0.0,2,1,3,7,2,484.0,0,51,0,Crawfor,TA,TA,No,TA,Unf,Ex,TA
1268,129250,65.0,7150,5,6,1966,1966,2007,52.0,725.0,988.0,988,0,988,1.0,0.0,1,0,3,5,0,360.0,0,0,0,NAmes,TA,TA,No,TA,Unf,TA,None
1269,289000,100.0,15602,7,8,1959,1997,2010,0.0,1247.0,1501.0,1801,0,1801,1.0,0.0,2,0,1,6,2,484.0,0,54,161,Crawfor,TA,TA,No,TA,Fin,TA,TA
1270,100000,76.0,10260,5,4,1976,1976,2008,0.0,0.0,0.0,936,936,1872,0.0,0.0,2,2,4,8,0,484.0,0,0,0,Mitchel,TA,TA,No,TA,Unf,TA,None
1271,275000,0.0,12728,8,5,2001,2001,2007,256.0,1198.0,1531.0,1531,908,2439,1.0,0.0,2,1,4,7,1,560.0,184,121,0,CollgCr,Gd,TA,Mn,Gd,Fin,Ex,TA
1272,207000,96.0,11690,8,5,1999,2000,2008,192.0,0.0,850.0,886,878,1764,0.0,0.0,2,1,3,7,1,560.0,120,29,0,CollgCr,Gd,TA,Av,Gd,Unf,Ex,TA
1273,146000,71.0,9230,5,8,1965,1998,2006,166.0,661.0,864.0,1200,0,1200,1.0,0.0,1,1,1,6,0,884.0,0,64,0,NAmes,TA,TA,Mn,Gd,Unf,Gd,None
1274,116000,21.0,1890,6,7,1972,1972,2006,380.0,282.0,494.0,494,536,1030,0.0,0.0,1,1,3,6,0,264.0,0,0,0,BrDale,TA,TA,No,TA,Unf,Ex,None
1275,219500,0.0,9375,7,5,1997,1998,2009,573.0,739.0,1057.0,1057,977,2034,1.0,0.0,2,1,3,8,0,645.0,576,36,0,CollgCr,TA,TA,No,Gd,RFn,Ex,None
1276,173000,48.0,3480,7,5,2003,2003,2009,163.0,0.0,1405.0,1405,0,1405,0.0,0.0,2,0,2,6,1,478.0,148,36,0,NridgHt,Gd,TA,No,Gd,RFn,Ex,TA
1277,135000,0.0,17140,4,6,1956,1956,2009,0.0,1059.0,1134.0,1229,0,1229,0.0,0.0,1,0,3,6,0,284.0,0,0,0,Edwards,TA,TA,No,TA,RFn,Ex,None
1278,213000,70.0,8749,7,5,2003,2003,2007,0.0,654.0,979.0,992,940,1932,1.0,0.0,2,1,3,7,1,610.0,0,120,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,Gd
1279,150000,91.0,11375,6,5,1954,1995,2007,0.0,736.0,967.0,1299,0,1299,0.0,0.0,1,0,3,6,1,494.0,81,0,0,Sawyer,TA,TA,No,Gd,Unf,TA,TA
1280,194201,53.0,3922,7,5,2006,2007,2007,72.0,0.0,1258.0,1402,0,1402,0.0,2.0,0,2,2,7,1,648.0,120,16,0,Blmngtn,Gd,TA,Av,Gd,Fin,Ex,Gd
1281,181000,43.0,3182,7,5,2005,2006,2009,16.0,16.0,1346.0,1504,0,1504,0.0,0.0,2,0,1,7,1,457.0,156,0,0,Blmngtn,Gd,TA,No,Gd,Fin,Ex,Gd
1282,157900,75.0,9750,6,6,1958,1958,2007,243.0,608.0,1442.0,1442,0,1442,0.0,0.0,1,1,4,7,0,301.0,0,0,0,NAmes,TA,TA,No,TA,RFn,Gd,None
1283,217000,72.0,13426,7,5,1999,2000,2006,0.0,894.0,951.0,951,828,1779,1.0,0.0,2,1,3,7,1,586.0,208,107,0,CollgCr,Gd,TA,Mn,Gd,Fin,Ex,TA
1284,252000,85.0,10574,8,5,2005,2006,2009,0.0,0.0,1082.0,1082,871,1953,0.0,0.0,2,1,3,9,1,1043.0,160,50,0,Somerst,Gd,TA,Mn,Gd,RFn,Ex,Gd
1285,197000,70.0,8726,7,5,2002,2002,2006,0.0,0.0,872.0,872,1037,1909,0.0,0.0,2,1,4,8,0,529.0,0,108,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,None
1286,189500,62.0,7984,7,5,2004,2005,2009,200.0,0.0,868.0,868,762,1630,0.0,0.0,2,1,3,7,1,436.0,120,48,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,Gd
1287,116000,45.0,8248,5,7,1918,1950,2006,0.0,0.0,686.0,686,564,1250,0.0,1.0,1,1,3,7,0,280.0,207,0,0,Edwards,TA,TA,No,Fa,Unf,Gd,None
1288,143000,0.0,9790,6,5,1963,1963,2010,451.0,569.0,1328.0,1328,0,1328,1.0,0.0,1,1,3,6,2,528.0,0,26,0,NWAmes,TA,TA,No,TA,Unf,TA,Gd
1289,119000,60.0,7200,5,7,1950,1950,2007,0.0,534.0,876.0,988,0,988,0.0,0.0,1,0,3,6,0,276.0,0,80,0,NAmes,TA,TA,No,TA,Unf,TA,None
1290,127500,60.0,7200,6,5,1954,1954,2008,0.0,673.0,854.0,854,424,1278,0.0,0.0,1,0,4,6,0,240.0,0,0,0,NAmes,TA,TA,No,TA,Unf,Fa,None
1291,200825,65.0,8125,6,5,2005,2005,2006,0.0,0.0,858.0,858,858,1716,0.0,0.0,2,1,3,7,0,615.0,0,53,0,Somerst,Gd,TA,No,Gd,RFn,Ex,None
1292,35000,60.0,8088,2,3,1922,1955,2006,0.0,0.0,498.0,498,0,498,0.0,0.0,1,0,1,3,0,216.0,0,0,0,Edwards,TA,TA,No,TA,Unf,TA,None
1293,292500,0.0,12511,7,7,1978,1978,2008,168.0,988.0,1420.0,1420,1420,2840,0.0,1.0,2,1,4,8,2,1314.0,0,16,208,NWAmes,Gd,TA,No,Gd,Fin,Ex,Gd
1294,106000,21.0,1869,6,6,1970,1970,2008,127.0,321.0,483.0,483,504,987,0.0,0.0,1,1,2,5,0,280.0,0,0,0,BrDale,TA,TA,No,TA,Unf,TA,None
